t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 10.50849, x 18.80647, y -1.140702, z 9.862773, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.51253, x 18.80647, y -1.140702, z 9.862773, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.5164, x 18.90142, y -1.15804, z 9.871781, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.52017, x 18.90142, y -1.15804, z 9.871781, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.52445, x 18.97909, y -1.166707, z 9.879096, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.5283, x 18.97909, y -1.166707, z 9.879096, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.53241, x 19.02231, y -1.175374, z 9.88244, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.53619, x 19.02231, y -1.175374, z 9.88244, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.54037, x 19.09151, y -1.192705, z 9.886967, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.54448, x 19.09151, y -1.192705, z 9.886967, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.54841, x 19.16065, y -1.201368, z 9.892027, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.55238, x 19.16065, y -1.201368, z 9.892027, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.55644, x 19.22989, y -1.218694, z 9.89554, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.56016, x 19.22989, y -1.218694, z 9.89554, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.56436, x 19.29051, y -1.236015, z 9.897923, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.56837, x 19.29051, y -1.236015, z 9.897923, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.57244, x 19.33385, y -1.253332, z 9.898758, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.57643, x 19.33385, y -1.253332, z 9.898758, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.58027, x 19.37712, y -1.26199, z 9.900475, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.58452, x 19.37712, y -1.26199, z 9.900475, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.5884, x 19.42038, y -1.270646, z 9.901995, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.5925, x 19.42038, y -1.270646, z 9.901995, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.59638, x 19.45501, y -1.279302, z 9.902847, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.60042, x 19.45501, y -1.279302, z 9.902847, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.60447, x 19.48964, y -1.287956, z 9.90357, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.60839, x 19.48964, y -1.287956, z 9.90357, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.61246, x 19.51568, y -1.305262, z 9.902612, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.61634, x 19.51568, y -1.305262, z 9.902612, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.62053, x 19.55894, y -1.313914, z 9.903489, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.62436, x 19.55894, y -1.313914, z 9.903489, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.6283, x 19.58492, y -1.322564, z 9.903461, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.63237, x 19.58492, y -1.322564, z 9.903461, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.63648, x 19.62818, y -1.331214, z 9.90402, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.6404, x 19.62818, y -1.331214, z 9.90402, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.64438, x 19.6974, y -1.34851, z 9.904037, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.64831, x 19.6974, y -1.34851, z 9.904037, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.65252, x 19.73201, y -1.357156, z 9.903853, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.6563, x 19.73201, y -1.357156, z 9.903853, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.66072, x 19.7839, y -1.365801, z 9.903933, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.66429, x 19.7839, y -1.365801, z 9.903933, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.66841, x 19.84444, y -1.383089, z 9.90267, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.67242, x 19.84444, y -1.383089, z 9.90267, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.67644, x 19.93952, y -1.400373, z 9.901278, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.68017, x 19.93952, y -1.400373, z 9.901278, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.68457, x 20.01728, y -1.409013, z 9.900222, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.68837, x 20.01728, y -1.409013, z 9.900222, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.69252, x 20.09502, y -1.417652, z 9.898547, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.69649, x 20.09502, y -1.417652, z 9.898547, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.70038, x 20.18138, y -1.42629, z 9.8961, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.7044, x 20.18138, y -1.42629, z 9.8961, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.70853, x 20.27636, y -1.42629, z 9.893904, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.71241, x 20.27636, y -1.42629, z 9.893904, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.71651, x 20.37995, y -1.42629, z 9.890467, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.72034, x 20.37995, y -1.42629, z 9.890467, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.72453, x 20.49213, y -1.42629, z 9.88552, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.72835, x 20.49213, y -1.42629, z 9.88552, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.73262, x 20.60424, y -1.42629, z 9.879301, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.73633, x 20.60424, y -1.42629, z 9.879301, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.74043, x 20.66467, y -1.417652, z 9.876663, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.74439, x 20.66467, y -1.417652, z 9.876663, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.74851, x 20.75963, y -1.400373, z 9.87228, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.7524, x 20.75963, y -1.400373, z 9.87228, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.75639, x 20.84586, y -1.391731, z 9.866489, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.76028, x 20.93204, y -1.383089, z 9.859938, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.76446, x 21.00109, y -1.365801, z 9.855577, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.76832, x 21.00109, y -1.365801, z 9.855577, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.77239, x 21.0786, y -1.357156, z 9.848592, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.7765, x 21.15605, y -1.34851, z 9.840989, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.78016, x 21.15605, y -1.34851, z 9.840989, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.78455, x 21.22487, y -1.339862, z 9.833843, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.78838, x 21.28507, y -1.331214, z 9.827332, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.79229, x 21.34523, y -1.322564, z 9.820447, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.79631, x 21.34523, y -1.322564, z 9.820447, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.80041, x 21.4052, y -1.322564, z 9.812046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.80422, x 21.4052, y -1.322564, z 9.812046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.80857, x 21.45672, y -1.313914, z 9.805692, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.81246, x 21.48239, y -1.313913, z 9.801845, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.81641, x 21.50805, y -1.313913, z 9.79793, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.82049, x 21.50805, y -1.313913, z 9.79793, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.82447, x 21.54224, y -1.313913, z 9.792606, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.82841, x 21.54224, y -1.313913, z 9.792606, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.83245, x 21.58495, y -1.313913, z 9.785784, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.83626, x 21.58495, y -1.313913, z 9.785784, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.84047, x 21.60221, y -1.305262, z 9.78413, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.84442, x 21.60221, y -1.305262, z 9.78413, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.84846, x 21.61929, y -1.305262, z 9.781319, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.85259, x 21.61929, y -1.305262, z 9.781319, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.85627, x 21.63636, y -1.305262, z 9.778478, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.86036, x 21.63636, y -1.305262, z 9.778478, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.8644, x 21.63636, y -1.305262, z 9.778478, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.86844, x 21.63636, y -1.305262, z 9.778478, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.87244, x 21.63636, y -1.305262, z 9.778478, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.87644, x 21.63636, y -1.305262, z 9.778478, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.88027, x 21.64489, y -1.305262, z 9.777046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.88439, x 21.64489, y -1.305262, z 9.777046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.88838, x 21.64489, y -1.305262, z 9.777046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.89216, x 21.64489, y -1.305262, z 9.777046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.89651, x 21.64489, y -1.305262, z 9.777046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.90036, x 21.64489, y -1.305262, z 9.777046, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.90446, x 21.61929, y -1.305262, z 9.781319, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.90818, x 21.61929, y -1.305262, z 9.781319, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.91253, x 21.54242, y -1.305262, z 9.793736, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.91635, x 21.54242, y -1.305262, z 9.793736, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.92042, x 21.44833, y -1.305262, z 9.808089, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.92449, x 21.44833, y -1.305262, z 9.808089, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.92843, x 21.3284, y -1.305262, z 9.825052, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.93238, x 21.3284, y -1.305262, z 9.825052, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.93642, x 21.13954, y -1.305262, z 9.848743, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.94034, x 21.13954, y -1.305262, z 9.848743, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.94462, x 20.91591, y -1.296609, z 9.873192, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.94815, x 20.91591, y -1.296609, z 9.873192, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.95257, x 20.39807, y -1.270646, z 9.910954, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.95617, x 20.39807, y -1.270646, z 9.910954, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.9606, x 20.01731, y -1.26199, z 9.920034, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.96429, x 20.01731, y -1.26199, z 9.920034, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.96855, x 19.524, y -1.253332, z 9.909721, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.97238, x 19.524, y -1.253332, z 9.909721, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.97651, x 19.00602, y -1.253332, z 9.871229, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.98018, x 19.00602, y -1.253332, z 9.871229, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.98455, x 18.43089, y -1.253332, z 9.796278, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.98839, x 18.43089, y -1.253332, z 9.796278, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.99245, x 17.87804, y -1.253332, z 9.691565, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 10.99641, x 17.87804, y -1.253332, z 9.691565, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.00062, x 17.38208, y -1.253332, z 9.569516, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.00437, x 17.38208, y -1.253332, z 9.569516, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.0085, x 17.17394, y -1.253332, z 9.510129, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.01237, x 17.17394, y -1.253332, z 9.510129, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.01653, x 16.76999, y -1.253332, z 9.380629, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.02034, x 16.76999, y -1.253332, z 9.380629, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.02453, x 16.42034, y -1.253332, z 9.252849, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.02838, x 16.42034, y -1.253332, z 9.252849, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.0326, x 16.14785, y -1.26199, z 9.14157, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.03636, x 16.14785, y -1.26199, z 9.14157, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.04057, x 15.89456, y -1.270646, z 9.029441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.04444, x 15.89456, y -1.270646, z 9.029441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.04841, x 15.8007, y -1.279302, z 8.984947, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.05244, x 15.8007, y -1.279302, z 8.984947, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.05636, x 15.60669, y -1.296609, z 8.889186, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.06042, x 15.60669, y -1.296609, z 8.889186, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.06444, x 15.30022, y -1.313913, z 8.728441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.06838, x 15.30022, y -1.313913, z 8.728441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.07254, x 15.22478, y -1.322564, z 8.686088, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.07636, x 15.22478, y -1.322564, z 8.686088, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.08031, x 15.08316, y -1.348509, z 8.602686, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.08441, x 15.08316, y -1.348509, z 8.602686, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.08855, x 14.97218, y -1.365801, z 8.535548, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.09237, x 14.97218, y -1.365801, z 8.535548, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.09657, x 14.92136, y -1.383089, z 8.502617, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.10045, x 14.87078, y -1.400372, z 8.469357, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.10422, x 14.78366, y -1.417651, z 8.413091, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.10849, x 14.69718, y -1.434926, z 8.355903, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.1123, x 14.61928, y -1.46083, z 8.301435, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.11641, x 14.54197, y -1.486724, z 8.246184, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.12031, x 14.47168, y -1.503982, z 8.196077, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.12455, x 14.40186, y -1.521234, z 8.145347, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.12838, x 14.40186, y -1.521234, z 8.145347, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.13244, x 14.38131, y -1.529859, z 8.129567, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.13647, x 14.33959, y -1.538482, z 8.098939, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.14041, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.14428, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.14843, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.15251, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.15615, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.16049, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.16422, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.16846, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.17249, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.17636, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.18021, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.18442, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.18841, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.19242, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.19657, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.20033, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.20438, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.20842, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.21241, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.21638, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.22038, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.22445, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.22838, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.2322, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.23638, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.24043, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.2444, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.24835, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.25243, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.25626, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.26047, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.26433, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.26839, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.27247, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.2764, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.28021, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.28445, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.28838, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.2924, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.29675, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.30035, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.30459, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.30835, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.31241, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.31643, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.32039, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.32439, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.32844, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.33233, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.33651, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.34041, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.34442, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.34827, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.35257, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.35634, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.36023, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.36438, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.36838, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.37241, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 11.37653, x 14.29804, y -1.547104, z 8.06809, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
