t 0.02, x 18.21198, y 0, z 9.83885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.68606, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.68936, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.69405, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.69744, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.70159, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.70605, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.70929, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.7136, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.71804, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.7214, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.7254, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.73013, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.73337, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.74243, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.75028, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.75405, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.75754, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.76208, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.76536, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.76966, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.78638, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.79358, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.79814, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.80136, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.80546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.81009, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.81341, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.81824, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.82135, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.82546, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.83006, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.83363, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.8375, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.84433, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.85381, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.86148, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.86548, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.87386, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.87736, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.88159, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.88544, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.88943, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.89342, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.89748, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.90144, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.9054, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.9094, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.91345, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.91751, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.92146, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.92545, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.94193, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.9456, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.9495, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.95346, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.95748, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.96149, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.96549, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.97343, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.98059, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.98537, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.99023, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.99341, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 22.99814, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.00134, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.00547, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.01462, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.02267, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.02969, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.03854, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.04653, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.05347, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.05802, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.06656, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.07357, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.08238, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.09037, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.0981, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.10676, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.11441, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.12273, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.12982, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.15059, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.15824, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.16154, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.16543, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.17014, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.17399, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.17821, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.18139, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.18534, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.18999, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.19334, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.19752, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.20186, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.20537, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.2094, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.21386, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.21738, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.22139, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.226, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.22938, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.23414, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.23738, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.24204, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.25019, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.2535, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.25761, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.26195, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.26535, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.27016, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.27335, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.27749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.29405, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.3025, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.30956, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.3134, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.31737, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.32147, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.32534, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.32948, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.33336, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.33749, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.34171, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.34541, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.34952, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.35335, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.35754, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.36143, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.36536, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.36953, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.37329, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.37746, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.38136, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.38544, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.38943, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.39334, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.39754, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.40153, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.40536, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.40944, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.41403, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.41742, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.42156, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.43815, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.44575, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.44944, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.45345, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.45741, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.46202, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.46535, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.46957, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.47336, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.47741, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.48207, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.48529, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.48955, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.49392, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.4974, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.50152, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.5058, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.50929, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.51354, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.51845, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.52545, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.53005, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.53329, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.53823, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.54144, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.54542, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.54995, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.55343, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.55746, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.56196, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.56541, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.58221, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.59029, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.59794, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.60607, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.6139, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.62165, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.62973, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.63755, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.64609, x 15.38431, y -0.2792162, z 8.866651, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.65606, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.75606, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.75991, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.76394, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.7681, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.77184, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.7761, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.78006, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.78404, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.78806, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.7918, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.79615, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.80002, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.80404, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.80793, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.8121, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.81614, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.82003, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.82385, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.8281, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.83208, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.83614, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.85231, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.85599, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.86009, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.86398, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.86809, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.87194, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.87589, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.87988, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.88406, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 23.88797, x 16.27087, y -0.2006992, z 9.276494, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
